Place,Time,Wind,Athlete,Country,Date of Birth,City,Event Date
1012,20.13,+0.2,Aaron Brown,CAN,27.05.92,Paris,24.08.2019
1012,20.13,+1.3,Noah Lyles,USA,18.07.97,Székesfehérvár,19.08.2020
1012,20.13,+1.8,Terrance Laird,USA,12.10.98,College Station,13.05.2021
1012,20.13,+1.2,Jereem Richards,TTO,13.01.94,Székesfehérvár,06.07.2021
1012,20.13,-0.2,Rasheed Dwyer,JAM,29.01.89,Tokyo,03.08.2021
1012,20.13,+0.5,Aaron Brown,CAN,27.05.92,Zürich,09.09.2021
1012,20.13,+0.5,Josephus Lyles,USA,22.07.98,Zürich,09.09.2021
1012,20.13,+1.4,Benjamin Azamati,GHA,14.01.98,Amarillo,09.04.2022
1012,20.13,+0.3,Joseph Fahnbulleh,LBR,11.09.01,Oxford MS,14.05.2022
1012,20.13,+0.8,Udodi Chudi Onwuzurike,NGR,29.01.03,Fayetteville,25.05.2022
1012,20.13,+0.6,Matthew Boling,USA,20.06.00,Eugene,10.06.2022
1012,20.13,-0.5,Xie Zhenye,CHN,17.08.93,Jacksonville,12.06.2022
1012,20.13,+1.4,Christian Coleman,USA,06.03.96,Eugene,25.06.2022
1012,20.13,+1.1,Josephus Lyles,USA,22.07.98,Eugene,25.06.2022
1012,20.13,+1.1,Isiah Young,USA,05.01.90,Eugene,25.06.2022
1012,20.13,+1.3,Erriyon Knighton,USA,29.01.04,Lausanne,26.08.2022
1084,20.14Ay,+0.9,Tommie Smith,USA,12.06.44,Provo,17.06.1967
1084,20.14A,+0.6,Tommie Smith,USA,12.06.44,Ciudad de México,16.10.1968
1084,20.14,+1.8,Clancy Edwards,USA,09.08.55,Berlin,26.08.1977
1084,20.14,+1.8,James Gilkes,GUY,21.09.52,Ingelheim,12.09.1978
1084,20.14,+1.1,Calvin Smith,USA,08.01.61,Helsinki,14.08.1983
1084,20.14,+0.8,Calvin Smith,USA,08.01.61,Indianapolis,16.06.1985
1084,20.14,-0.6,Leroy Burrell,USA,21.02.67,Barcelona,16.07.1990
1084,20.14,+1.0,Michael Bates,USA,19.12.69,New Orleans,28.06.1992
1084,20.14,-1.2,Frank Fredericks,NAM,02.10.67,Barcelona,05.08.1992
1084,20.14,+1.7,Michael Marsh,USA,04.08.67,Berlin,21.08.1992
1084,20.14,±0.0,Michael Marsh,USA,04.08.67,Bruxelles,25.08.1995
1084,20.14,+0.4,Obadele Thompson,BAR,30.03.76,Atlanta,01.08.1996
1084,20.14,-0.1,Ato Boldon,TTO,30.12.73,Helsinki,10.06.1999
1084,20.14,-0.1,Obadele Thompson,BAR,30.03.76,Helsinki,10.06.1999
1084,20.14,+0.8,Ato Boldon,TTO,30.12.73,Roma,07.07.1999
1084,20.14,-0.1,Coby Miller,USA,19.10.76,Linz,26.07.1999
1084,20.14,+0.3,Floyd Heard,USA,24.03.66,Sacramento,22.07.2000
1084,20.14,+0.3,John Capel,USA,27.10.78,Sacramento,22.07.2000
1084,20.14,-0.7,Michael Johnson,USA,13.09.67,Sacramento,23.07.2000
1084,20.14,+0.3,Konstadínos Kedéris,GRE,11.07.73,Sydney,27.09.2000
1084,20.14,-0.6,Darren Campbell,GBR,12.09.73,Sydney,28.09.2000
1084,20.14,+0.6,Darvis Patton,USA,04.12.77,Roma,12.07.2002
1084,20.14,±0.0,Darvis Patton,USA,04.12.77,Lausanne,01.07.2003
1084,20.14,+1.2,Frank Fredericks,NAM,02.10.67,Athínai,26.08.2004
1084,20.14,+1.2,Francis Obikwelu,POR,22.11.78,Athínai,26.08.2004
1084,20.14,+0.9,Usain Bolt,JAM,21.08.86,Kingston,07.05.2005
1084,20.14,+0.6,Xavier Carter,USA,08.12.85,Sacramento,09.06.2005
1084,20.14,+0.3,Rodney Martin,USA,22.12.82,Indianapolis,25.06.2006
1084,20.14,+0.7,Usain Bolt,JAM,21.08.86,Bruxelles,14.09.2007
1084,20.14,+1.6,Wallace Spearmon,USA,24.12.84,Eugene,08.06.2008
1084,20.14,+0.1,Wallace Spearmon,USA,24.12.84,Beijing,19.08.2008
1084,20.14,+0.3,Wallace Spearmon,USA,24.12.84,Berlin,19.08.2009
1084,20.14,+0.1,Xavier Carter,USA,08.12.85,Monaco,22.07.2010
1084,20.14,-0.3,Wallace Spearmon,USA,24.12.84,Ostrava,25.05.2012
1084,20.14,+1.8,Tyreek Hill,USA,01.03.94,Orlando,26.05.2012
1084,20.14,-0.3,Warren Weir,JAM,31.10.89,Kingston,04.05.2013
1084,20.14,-0.9,Nickel Ashmeade,JAM,07.04.90,Eugene,01.06.2013
1084,20.14,±0.0,Anaso Jobodwana,RSA,30.07.92,Moskva,17.08.2013
1084,20.14,+1.7,Aaron Ernest,USA,08.11.93,Baton Rouge,03.05.2014
1084,20.14,+0.5,Rasheed Dwyer,JAM,29.01.89,Glasgow,31.07.2014
1084,20.14A,+0.6,Sheldon Mitchell,JAM,19.07.90,Ciudad de México,16.08.2014
1084,20.14,+0.3,Femi Ogunode,QAT,15.05.91,Incheon,01.10.2014
1084,20.14,+1.9,Carvin Nkanata,KEN,06.05.91,Clermont,18.04.2015
1084,20.14,+1.0,Kei Takase,JPN,25.11.88,Kumagaya,17.05.2015
1084,20.14,+1.4,Dedric Dukes,USA,04.02.92,Jacksonville,30.05.2015
1084,20.14,+2.0,Tevin Hester,USA,10.01.94,Eugene,10.06.2015
1084,20.14,-1.4,Dedric Dukes,USA,04.02.92,London,24.07.2015
1084,20.14,-0.1,Likoúrgos-Stéfanos Tsákonas,GRE,08.03.90,Beijing,25.08.2015
1084,20.14,+0.4,Zharnel Hughes,GBR,13.07.95,Beijing,26.08.2015
1084,20.14,+0.8,Miguel Francis,ANT,28.02.95,Beijing,26.08.2015
1084,20.14,+1.9,Walter Dix,USA,31.01.86,Ad-Dawhah,06.05.2016
1084,20.14,+1.6,Michael Norman,USA,03.12.97,Eugene,09.07.2016
1084,20.14,+1.7,Ncincihli Titi,RSA,15.12.93,Columbia,15.04.2017
1084,20.14,+1.2,Andre De Grasse,CAN,10.11.94,Kingston,20.05.2017
1084,20.14,+0.9,Isiah Young,USA,05.01.90,Székesfehérvár,04.07.2017
1084,20.14,-0.3,Jereem Richards,TTO,13.01.94,London,09.08.2017
1084,20.14,-0.2,Alex Quiñonez,ECU,11.08.89,Clermont,28.04.2018
1084,20.14,+0.6,Alex Wilson,SUI,19.09.90,Zofingen,14.07.2018
1084,20.14,-0.2,Aaron Brown,CAN,27.05.92,Zürich,30.08.2018
1084,20.14,+1.7,Nick Gray,USA,02.06.97,Jacksonville,25.05.2019
1084,20.14,+1.1,Andre Ewers,JAM,07.06.95,Jacksonville,25.05.2019
1084,20.14,+0.8,Jereem Richards,TTO,13.01.94,Port of Spain,28.07.2019
1084,20.14,-1.0,Christian Coleman,USA,06.03.96,Des Moines,28.07.2019
1084,20.14,+0.3,Xie Zhenye,CHN,17.08.93,Ad-Dawhah,01.10.2019
1084,20.14,+1.1,Zharnel Hughes,GBR,13.07.95,Kingston,17.04.2021
1084,20.14,+1.4,Terrance Laird,USA,12.10.98,Eugene,09.06.2021
1084,20.14,+1.2,Aaron Brown,CAN,27.05.92,Székesfehérvár,06.07.2021
1084,20.14,-0.2,Jerome Blake,CAN,18.08.95,Ostrava,31.05.2022
1084,20.14,-0.2,Elijah Hall-Thompson,USA,22.08.94,Ostrava,31.05.2022
1084,20.14,+1.2,Matthew Boling,USA,20.06.00,Eugene,26.06.2022
1084,20.14,+1.0,Steven Gardiner,BAH,12.09.95,Gainesville,31.03.2023
1084,20.14,+1.8,Udodi Onwuzurike,NGR,29.01.03,Walnut,15.04.2023
1084,20.14A,-0.3,Joseph Fahnbulleh,LBR,11.09.01,Gaborone,29.04.2023
1084,20.14,+0.6,Javonte Harding,USA,29.08.01,Baton Rouge,13.05.2023
1084,20.14,+1.6,Jacory Patterson,USA,02.02.00,Jacksonville,24.05.2023
1084,20.14,+1.2,Reynier Mena,CUB,21.11.96,Sollentuna,11.06.2023
1160,20.15,+0.4,Pietro Mennea,ITA,28.06.52,Athínai,17.07.1977
1160,20.15A,+0.3,Mike Miller,USA,29.12.59,Provo,02.06.1982
1160,20.15,+0.2,Robson Caetano da Silva,BRA,04.09.64,La Habana,08.08.1991
1160,20.15,+0.5,Brian Bridgewater,USA,07.09.70,San Angelo,30.05.1992
1160,20.15,+1.0,Carl Lewis,USA,01.07.61,New Orleans,28.06.1992
1160,20.15,-0.2,Robson Caetano da Silva,BRA,04.09.64,Barcelona,05.08.1992
1160,20.15,-1.0,Robson Caetano da Silva,BRA,04.09.64,Zürich,19.08.1992
1160,20.15,+0.7,Michael Johnson,USA,13.09.67,Arlington,01.05.1993
1160,20.15,+2.0,Joe DeLoach,USA,05.06.67,Eugene,17.06.1993
1160,20.15,+0.6,Carl Lewis,USA,01.07.61,Eugene,18.06.1993
1160,20.15,±0.0,Daniel Effiong,NGR,17.06.72,Zürich,04.08.1993
1160,20.15,±0.0,Daniel Effiong,NGR,17.06.72,Tucson,07.05.1994
1160,20.15,+0.1,Frank Fredericks,NAM,02.10.67,Tokyo,15.09.1994
1160,20.15,-1.8,Michael Johnson,USA,13.09.67,Eugene,04.06.1995
1160,20.15,-0.1,Michael Johnson,USA,13.09.67,Stockholm,10.07.1995
1160,20.15A,±0.0,Emmanuel Tuffour,GHA,02.12.66,Johannesburg,24.09.1995
1160,20.15,+0.4,Sebastián Keitel,CHI,14.02.73,Santiago de Chile,17.05.1998
1160,20.15,-0.8,Ato Boldon,TTO,30.12.73,Uniondale,19.07.1998
1160,20.15,+0.3,Jon Drummond,USA,09.09.68,Bruxelles,28.08.1998
1160,20.15,+1.1,Claudinei Quirino da Silva,BRA,19.11.70,Americana,22.05.1999
1160,20.15,-0.4,Francis Obikwelu,NGR,22.11.78,Nice,17.07.1999
1160,20.15,±0.0,Francis Obikwelu,NGR,22.11.78,Sevilla,24.08.1999
1160,20.15,+1.1,Floyd Heard,USA,24.03.66,Sacramento,23.07.2000
1160,20.15,+1.0,Stéphane Buckland,MRI,13.01.77,Edmonton,08.08.2001
1160,20.15,+0.8,Darvis Patton,USA,04.12.77,Palo Alto,23.06.2002
1160,20.15,+0.4,Frank Fredericks,NAM,02.10.67,Linz,19.08.2002
1160,20.15A,-0.4,André Domingos da Silva,BRA,26.11.72,Cochabamba,11.05.2003
1160,20.15,+0.1,Darvis Patton,USA,04.12.77,Palo Alto,22.06.2003
1160,20.15,-0.7,Bernard Williams,USA,19.01.78,Sacramento,17.07.2004
1160,20.15,-0.6,Christian Malcolm,GBR,03.06.79,Firenze,19.06.2005
1160,20.15,-0.3,Tyson Gay,USA,09.08.82,Indianapolis,24.06.2007
1160,20.15,±0.0,Marvin Anderson,JAM,12.05.82,Belém,24.05.2009
1160,20.15,+0.4,Xavier Carter,USA,08.12.85,Lausanne,08.07.2010
1160,20.15,+1.6,Steve Mullings,JAM,29.11.82,Kingston,07.05.2011
1160,20.15,+1.2,Nickel Ashmeade,JAM,07.04.90,Kingston,30.06.2012
1160,20.15,+0.4,Rasheed Dwyer,JAM,29.01.89,Warszawa,25.08.2013
1160,20.15,-1.6,Christophe Lemaitre,FRA,11.06.90,Zürich,15.08.2014
1160,20.15,±0.0,Femi Ogunode,QAT,15.05.91,Bruxelles,05.09.2014
1160,20.15,±0.0,Zharnel Hughes,AIA,13.07.95,Georgetown,16.05.2015
1160,20.15,+1.8,Dedric Dukes,USA,04.02.92,Eugene,27.06.2015
1160,20.15,+0.4,Dedric Dukes,USA,04.02.92,Eugene,28.06.2015
1160,20.15,-0.2,LaShawn Merritt,USA,27.06.86,Baie-Mahault,14.05.2016
1160,20.15,+0.4,Renard Howell,JAM,03.03.95,Tuscaloosa,14.05.2016
1160,20.15,+1.2,Michael Norman,USA,03.12.97,Clovis,26.06.2016
1160,20.15,+0.4,Nickel Ashmeade,JAM,07.04.90,Rio de Janeiro,16.08.2016
1160,20.15,+0.4,LaShawn Merritt,USA,27.06.86,Rio de Janeiro,16.08.2016
1160,20.15,+1.3,Aaron Brown,CAN,27.05.92,Zagreb,06.09.2016
1160,20.15,+0.1,Nethaneel Mitchell-Blake,GBR,02.04.94,Baton Rouge,22.04.2017
1160,20.15A,+0.5,Akani Simbine,RSA,21.09.93,Potchefstroom,22.04.2017
1160,20.15,+1.3,Aldemir Gomes da Silva,BRA,08.06.92,São Bernardo do Campo,11.06.2017
1160,20.15,-1.0,Jereem Richards,TTO,13.01.94,Port of Spain,25.06.2017
1160,20.15,-0.5,Ramil Guliyev,TUR,29.05.90,Paris,01.07.2017
1160,20.15,+1.0,Divine Oduduru,NGR,07.10.96,Lubbock,27.04.2018
1160,20.15,-0.2,Alonso Edward,PAN,08.12.89,Salisbury,28.04.2018
1160,20.15,+0.8,Kendal Williams,USA,23.09.95,Knoxville,13.05.2018
1160,20.15,Ramil,Guliyev,TUR,29.05.90,Tarragona,29.06.2018
1160,20.15,+0.9,Alonso Edward,PAN,08.12.89,Monaco,20.07.2018
1160,20.15,+0.5,Bruno Hortelano,ESP,18.09.91,Getafe,22.07.2018
1160,20.15,+0.1,Kyle Greaux,TTO,26.04.88,Clermont,05.05.2019
1160,20.15,+1.1,Rodney Rowe,USA,17.03.97,Jacksonville,25.05.2019
1160,20.15,+0.3,Terrance Laird,USA,12.10.98,Eugene,27.06.2021
1160,20.15,+2.0,Kyree King,USA,09.07.94,Memphis,15.08.2021
1160,20.15,±0.0,Courtney Lindsey,USA,18.11.98,Fayetteville,17.05.2022
1160,20.15,+0.6,Udodi Onwuzurike,NGR,29.01.03,Eugene,10.06.2022
1160,20.15,-0.5,Adam Gemili,GBR,06.10.93,Jacksonville,12.06.2022
1160,20.15,-0.3,Matthew Boling,USA,20.06.00,Eugene,26.06.2022
1160,20.15,+1.2,Filippo Tortu,ITA,15.06.98,La Chaux-de-Fonds,03.07.2022
1160,20.15,+1.1,Renan Correa,BRA,15.03.04,Cascavel,01.10.2022
1160,20.15,+1.2,Elijah Morrow,USA,30.10.95,Waco,21.04.2023
1160,20.15,+0.9,Jeremiah Curry,USA,07.01.00,Walnut,14.05.2023
1230,20.16,-0.1,Steve Williams,USA,13.11.53,Stuttgart,26.08.1975
1230,20.16,+1.4,Clancy Edwards,USA,09.08.55,Eugene,03.06.1978
1230,20.16,-0.2,Pietro Mennea,ITA,28.06.52,Praha,01.09.1978
1230,20.16A,+0.5,Carl Lewis,USA,01.07.61,San José,28.05.1983
1230,20.16,+1.5,Elliott Quow,USA,03.03.62,Indianapolis,19.06.1983
1230,20.16,+1.9,Kirk Baptiste,USA,20.06.63,Austin,12.05.1984
1230,20.16,±0.0,Kirk Baptiste,USA,20.06.63,Zürich,22.08.1984
1230,20.16,Roy,Martin,USA,25.12.66,Dallas,12.04.1986
1230,20.16,-0.4,Calvin Smith,USA,08.01.61,Roma,03.09.1987
1230,20.16,-0.4,Gilles Quénéhervé,FRA,17.05.66,Roma,03.09.1987
1230,20.16,+1.6,Michael Johnson,USA,13.09.67,Norwalk,16.06.1990
1230,20.16,+0.5,John Regis,GBR,13.10.66,Split,30.08.1990
1230,20.16,+0.4,Michael Johnson,USA,13.09.67,Udine,04.07.1991
1230,20.16,-1.1,John Regis,GBR,13.10.66,Zürich,07.08.1991
1230,20.16,+1.0,Leroy Burrell,USA,21.02.67,New Orleans,28.06.1992
1230,20.16,±0.0,John Regis,GBR,13.10.66,Barcelona,03.08.1992
1230,20.16,+1.7,Carl Lewis,USA,01.07.61,Berlin,21.08.1992
1230,20.16,+1.5,Carl Lewis,USA,01.07.61,Austin,08.05.1993
1230,20.16,+0.5,Michael Johnson,USA,13.09.67,Indianapolis,25.06.1993
1230,20.16,+1.1,Robson Caetano da Silva,BRA,04.09.64,Lausanne,07.07.1993
1230,20.16,±0.0,Robson Caetano da Silva,BRA,04.09.64,Zürich,04.08.1993
1230,20.16,-0.3,Daniel Effiong,NGR,17.06.72,Monaco,07.08.1993
1230,20.16,+0.6,John Regis,GBR,13.10.66,Stuttgart,19.08.1993
1230,20.16,±0.0,Daniel Effiong,NGR,17.06.72,Walnut,17.04.1994
1230,20.16A,-0.2,Riaan Dempers,RSA,04.03.77,Germiston,07.04.1995
1230,20.16,+0.7,Sebastián Keitel,CHI,14.02.73,Lisboa,18.07.1998
1230,20.16,+1.9,Koji Ito,JPN,29.01.70,Kumamoto,02.10.1998
1230,20.16,-1.5,Maurice Greene,USA,23.07.74,Malmö,02.08.1999
1230,20.16,+1.0,Claudinei Quirino da Silva,BRA,19.11.70,Rieti,05.09.1999
1230,20.16,-0.4,Obadele Thompson,BAR,30.03.76,Zagreb,03.07.2000
1230,20.16,±0.0,Obadele Thompson,BAR,30.03.76,Sydney,27.09.2000
1230,20.16,+1.6,Darvis Patton,USA,04.12.77,Glasgow,18.08.2002
1230,20.16,±0.0,Maurice Greene,USA,23.07.74,Walnut,19.04.2003
1230,20.16,±0.0,Wallace Spearmon,USA,24.12.84,Nashville,13.05.2005
1230,20.16,+1.3,Xavier Carter,USA,08.12.85,Nashville,15.05.2005
1230,20.16,-0.7,Tyson Gay,USA,09.08.82,Sacramento,11.06.2005
1230,20.16,-0.9,Wallace Spearmon,USA,24.12.84,Carson,26.06.2005
1230,20.16,+1.2,Christophe Lemaitre,FRA,11.06.90,Valence,10.07.2010
1230,20.16,+1.1,Bruno de Barros,BRA,07.01.87,São Paulo,06.08.2011
1230,20.16,-2.0,Walter Dix,USA,31.01.86,London,06.08.2011
1230,20.16,+1.6,Rondel Sorrillo,TTO,24.01.86,Port of Spain,14.08.2011
1230,20.16,+0.9,LaShawn Merritt,USA,27.06.86,Saint-Martin,05.05.2012
1230,20.16,+0.8,Michael Mathieu,BAH,24.06.84,Belém,06.05.2012
1230,20.16,-0.5,Nickel Ashmeade,JAM,07.04.90,Kingston,01.07.2012
1230,20.16,-0.9,Walter Dix,USA,31.01.86,Eugene,01.06.2013
1230,20.16,-0.5,Prezel Hardy,USA,01.06.92,Lexington,18.05.2014
1230,20.16,+0.5,Aaron Brown,CAN,27.05.92,Fayetteville,31.05.2014
1230,20.16,-0.5,Femi Ogunode,QAT,15.05.91,Marrakesh,08.06.2014
1230,20.16,+0.3,Andre De Grasse,CAN,10.11.94,Walnut,18.04.2015
1230,20.16,+1.8,Terrel Cotton,USA,19.07.88,Eugene,27.06.2015
1230,20.16,-0.4,Julian Forte,JAM,07.01.93,Beijing,25.08.2015
1230,20.16,+2.0,Ahmed Ali,SUD,15.11.93,Gainesville,01.04.2016
1230,20.16,+0.3,Miguel Francis,ANT,28.02.95,Georgetown,14.05.2016
1230,20.16,-1.5,Andre De Grasse,CAN,10.11.94,Birmingham,05.06.2016
1230,20.16,+1.4,Tyson Gay,USA,09.08.82,Eugene,08.07.2016
1230,20.16,+0.7,Akani Simbine,RSA,21.09.93,Székesfehérvár,18.07.2016
1230,20.16,-0.2,Bruno Hortelano,ESP,18.09.91,Rio de Janeiro,17.08.2016
1230,20.16,+0.4,Julian Forte,JAM,07.01.93,Lausanne,25.08.2016
1230,20.16,+0.8,Christophe Lemaitre,FRA,11.06.90,Bruxelles,09.09.2016
1230,20.16,+1.6,Noah Lyles,USA,18.07.97,Gainesville,28.04.2017
1230,20.16,Rasheed,Dwyer,JAM,29.01.89,Kingston,24.06.2017
1230,20.16,+0.3,Wayde van Niekerk,RSA,15.07.92,London,07.08.2017
1230,20.16,+0.7,Ramil Guliyev,TUR,29.05.90,London,07.08.2017
1230,20.16,+0.3,Daniel Talbot,GBR,01.05.91,London,07.08.2017
1230,20.16,+0.9,Xie Zhenye,CHN,17.08.93,Osaka,20.05.2018
1230,20.16,+0.4,Rai Benjamin,ANT,27.07.97,Lausanne,05.07.2018
1230,20.16,+0.9,Jereem Richards,TTO,13.01.94,Monaco,20.07.2018
1230,20.16,+0.3,Alex Wilson,SUI,19.09.90,Berlin,08.08.2018
1230,20.16,+1.0,Miguel Francis,ANT,28.02.95,Saint George's,13.04.2019
1230,20.16,+1.5,Sydney Siame,ZAM,07.10.97,La Chaux-de-Fonds,30.06.2019
1230,20.16,±0.0,Ramil Guliyev,TUR,29.05.90,Minsk,10.09.2019
1230,20.16,-0.3,Ramil Guliyev,TUR,29.05.90,Ad-Dawhah,30.09.2019
1230,20.16,+1.6,Cravont Charleston,USA,02.01.98,Jacksonville,29.04.2021
1230,20.16,-0.2,Divine Oduduru,NGR,07.10.96,Tokyo,03.08.2021
1230,20.16,+1.5,Rai Benjamin,USA,27.07.97,Eugene,21.08.2021
1230,20.16,+1.7,Javonte Harding,USA,29.08.01,High Point,11.05.2022
1230,20.16,-1.2,Noah Lyles,USA,18.07.97,Gainesville,14.04.2023
1230,20.16,+0.9,David Dunlap,USA,06.08.00,Austin,09.06.2023
1308,20.17,+1.0,Clancy Edwards,USA,09.08.55,Düsseldorf,04.09.1977
1308,20.17,+1.0,Pietro Mennea,ITA,28.06.52,Düsseldorf,04.09.1977
1308,20.17,+0.9,Larry Myricks,USA,10.03.56,Indianapolis,19.06.1983
1308,20.17,+0.3,Lorenzo Daniel,USA,23.03.66,Atlanta,20.04.1986
1308,20.17,+1.7,Calvin Smith,USA,08.01.61,Villeneuve d'Ascq,27.06.1988
1308,20.17,+0.9,Floyd Heard,USA,24.03.66,Houston,17.06.1989
1308,20.17,+1.1,Danny Everett,USA,01.11.66,Bern,29.08.1989
1308,20.17,+0.4,Atlee Mahorn,CAN,27.10.65,Tokyo,26.08.1991
1308,20.17,+1.0,James Trapp,USA,28.12.70,New Orleans,28.06.1992
1308,20.17,-0.3,Frank Fredericks,NAM,02.10.67,Monaco,07.08.1993
1308,20.17,+1.5,John Regis,GBR,13.10.66,Lausanne,06.07.1994
1308,20.17,+0.6,Frank Fredericks,NAM,02.10.67,Sankt Peterburg,28.07.1994
1308,20.17,+1.0,Iván García,CUB,29.02.72,Mar del Plata,21.03.1995
1308,20.17,+2.0,Vincent Henderson,USA,20.10.72,Walnut,21.04.1996
1308,20.17,+0.4,Jeff Williams,USA,31.12.65,Atlanta,01.08.1996
1308,20.17,+1.8,Geir Moen,NOR,26.06.69,Rieti,01.09.1996
1308,20.17,+1.5,Michael Johnson,USA,13.09.67,Eugene,25.05.1997
1308,20.17,+0.3,Francis Obikwelu,NGR,22.11.78,Bruxelles,28.08.1998
1308,20.17,+1.2,Coby Miller,USA,19.10.76,Auburn,01.04.2000
1308,20.17,+1.7,Jon Drummond,USA,09.09.68,Walnut,16.04.2000
1308,20.17A,+0.6,André Domingos da Silva,BRA,26.11.72,Ciudad de México,01.07.2000
1308,20.17,-0.2,Shawn Crawford,USA,14.01.78,Brisbane,06.09.2001
1308,20.17,+0.1,John Capel,USA,27.10.78,Palo Alto,22.06.2003
1308,20.17,-0.1,Bernard Williams,USA,19.01.78,Bruxelles,05.09.2003
1308,20.17,+0.1,Darvis Patton,USA,04.12.77,Sacramento,17.07.2004
1308,20.17,+0.1,Tyson Gay,USA,09.08.82,Sacramento,17.07.2004
1308,20.17,+1.3,Christopher Williams,JAM,15.03.72,New York City,02.06.2007
1308,20.17,+1.8,Jordan Vaden,USA,15.09.78,San Salvador,15.07.2007
1308,20.17A,+0.4,Churandy Martina,AHO,03.07.84,El Paso,12.04.2008
1308,20.17,+0.3,Brian Dzingai,ZIM,29.04.81,Ostrava,12.06.2008
1308,20.17,+1.7,Marvin Anderson,JAM,12.05.82,Kingston,29.06.2008
1308,20.17,+0.1,Brian Dzingai,ZIM,29.04.81,Beijing,19.08.2008
1308,20.17,+0.7,LaShawn Merritt,USA,27.06.86,Greensboro,18.04.2009
1308,20.17,+0.3,Monzavous Edwards,USA,07.05.81,Belém,24.05.2009
1308,20.17,+1.8,Ryan Bailey,USA,13.04.89,Eugene,03.07.2010
1308,20.17,-1.0,Christophe Lemaitre,FRA,11.06.90,Daegu,02.09.2011
1308,20.17,-0.4,Churandy Martina,NED,03.07.84,London,08.08.2012
1308,20.17,±0.0,Christophe Lemaitre,FRA,11.06.90,Bruxelles,07.09.2012
1308,20.17,+1.5,Christophe Lemaitre,FRA,11.06.90,Montreuil,03.06.2013
1308,20.17,-0.2,Anaso Jobodwana,RSA,30.07.92,Moskva,16.08.2013
1308,20.17,+0.2,Adam Gemili,GBR,06.10.93,Moskva,16.08.2013
1308,20.17,+2.0,Carvin Nkanata,USA,06.05.91,Knoxville,12.04.2014
1308,20.17,+0.5,Warren Weir,JAM,31.10.89,Kingston,29.06.2014
1308,20.17,+0.2,Femi Ogunode,QAT,15.05.91,Marrakesh,14.09.2014
1308,20.17,Pako,Seribe,BOT,07.04.91,Molepolole,22.02.2015
1308,20.17,+0.4,Andre De Grasse,CAN,10.11.94,Austin,30.05.2015
1308,20.17,+1.8,Tremayne Acy,USA,21.01.95,Eugene,10.06.2015
1308,20.17A,+0.8,Rasheed Dwyer,JAM,29.01.89,"San José, CRC",07.08.2015
1308,20.17,+0.9,José Carlos Herrera,MEX,05.02.86,Norwalk,16.04.2016
1308,20.17,+1.5,Jarrion Lawson,USA,06.05.94,Lawrence,28.05.2016
1308,20.17,-1.5,Alonso Edward,PAN,08.12.89,Birmingham,05.06.2016
1308,20.17,+0.3,Nethaneel Mitchell-Blake,GBR,02.04.94,Eugene,08.06.2016
1308,20.17,+1.2,Michael Norman,USA,03.12.97,Bydgoszcz,22.07.2016
1308,20.17,+0.3,Ramil Guliyev,TUR,29.05.90,London,09.08.2017
1308,20.17,-0.1,Ramil Guliyev,TUR,29.05.90,Birmingham,20.08.2017
1308,20.17,+0.9,Aaron Brown,CAN,27.05.92,Bruxelles,01.09.2017
1308,20.17,+1.7,Aaron Brown,CAN,27.05.92,Ottawa,07.07.2018
1308,20.17,+0.9,Aaron Brown,CAN,27.05.92,Monaco,20.07.2018
1308,20.17,+0.9,Alonso Edward,PAN,08.12.89,Barranquilla,01.08.2018
1308,20.17,-0.3,Alonso Edward,PAN,08.12.89,Zagreb,04.09.2018
1308,20.17,+0.1,Cravon Gillespie,USA,31.07.96,Tucson,12.05.2019
1308,20.17,+0.7,Alex Quiñonez,ECU,11.08.89,Roma,06.06.2019
1308,20.17,+0.9,Aldemir Gomes da Silva,BRA,08.06.92,London,21.07.2019
1308,20.17,+0.5,Rasheed Dwyer,JAM,29.01.89,Kingston,27.06.2021
1308,20.17,-0.4,Yancarlos Martínez,DOM,08.08.92,Tokyo,03.08.2021
1308,20.17,+0.4,Fred Kerley,USA,07.05.95,Eugene,18.07.2022
1308,20.17A,-0.2,Blessing Akwasi Afrifah,ISR,26.10.03,Cali,03.08.2022
1308,20.17,-0.3,Nethaneel Mitchell-Blake,GBR,02.04.94,München,19.08.2022
1308,20.17,±0.0,Reynier Mena,CUB,21.11.96,Zagreb,11.09.2022
1308,20.17,+1.1,Matthew Boling,USA,20.06.00,Jacksonville,24.05.2023
1308,20.17,+0.6,Cameron Miller,USA,17.02.00,Austin,07.06.2023
1379,20.18A,+1.9,Tommie Smith,USA,12.06.44,Echo Summit,12.09.1968
1379,20.18,+1.3,Kirk Baptiste,USA,20.06.63,Fayetteville,18.05.1985
1379,20.18,-0.4,John Regis,GBR,13.10.66,Roma,03.09.1987
1379,20.18,+0.2,Henry Thomas,USA,10.07.67,Eagle Rock,14.05.1988
1379,20.18,+1.1,Michael Johnson,USA,13.09.67,Durham,01.06.1990
1379,20.18,+0.2,Robson Caetano da Silva,BRA,04.09.64,Roma,17.07.1991
1379,20.18,+1.7,Robson Caetano da Silva,BRA,04.09.64,La Habana,07.08.1991
1379,20.18,+0.4,Robson Caetano da Silva,BRA,04.09.64,Tokyo,26.08.1991
1379,20.18,±0.0,Frank Fredericks,NAM,02.10.67,Monaco,11.08.1992
1379,20.18,+0.4,Frank Fredericks,NAM,02.10.67,Roma,09.06.1993
1379,20.18,+0.3,Michael Marsh,USA,04.08.67,Stuttgart,20.08.1993
