Place,Time,Wind,Athlete,Country,Date of Birth,City,Event Date
968,10.98,-0.3,Michelle-Lee Ahye,TTO,10.04.92,Lausanne,03.07.2014
968,10.98,-0.3,Murielle Ahouré-Demps,CIV,23.08.87,Lausanne,03.07.2014
968,10.98,+0.2,Kelly-Ann Baptiste,TTO,14.10.86,Gainesville,24.04.2015
968,10.98,+0.9,Blessing Okagbare,NGR,09.10.88,Shanghai,17.05.2015
968,10.98,+2.0,Candace Hill,USA,11.02.99,Shoreline,20.06.2015
968,10.98,+1.5,Jeneba Tarmoh,USA,27.09.89,Eugene,26.06.2015
968,10.98,+0.1,Blessing Okagbare,NGR,09.10.88,London,25.07.2015
968,10.98,-1.2,Michelle-Lee Ahye,TTO,10.04.92,Beijing,23.08.2015
968,10.98,-0.2,Murielle Ahouré-Demps,CIV,23.08.87,Beijing,24.08.2015
968,10.98,-0.3,Michelle-Lee Ahye,TTO,10.04.92,Beijing,24.08.2015
968,10.98,-1.4,Blessing Okagbare,NGR,09.10.88,Zürich,03.09.2015
968,10.98,-0.8,Shelly-Ann Fraser-Pryce,JAM,27.12.86,Padova,06.09.2015
968,10.98,+0.7,Morolake Akinosun,USA,17.05.94,Sacramento,22.06.2017
968,10.98,+0.8,Dafne Schippers,NED,15.06.92,London,06.08.2017
968,10.98,+0.1,Murielle Ahouré-Demps,CIV,23.08.87,London,06.08.2017
968,10.98,+0.1,Elaine Thompson-Herah,JAM,28.06.92,London,06.08.2017
968,10.98,+0.3,Ashley Henderson,USA,04.12.95,Tucson,28.04.2018
968,10.98,+1.5,Carina Horn,RSA,09.03.89,Ad-Dawhah,04.05.2018
968,10.98,+1.8,Aleia Hobbs,USA,24.02.96,Tampa,25.05.2018
968,10.98,+1.9,Elaine Thompson-Herah,JAM,28.06.92,Eugene,26.05.2018
968,10.98,+1.5,Shania Collins,USA,14.11.96,Eugene,07.06.2018
968,10.98,+0.6,Jenna Prandini,USA,20.11.92,Des Moines,22.06.2018
968,10.98,+0.1,Shelly-Ann Fraser-Pryce,JAM,27.12.86,London,21.07.2018
968,10.98,+0.2,Gina Lückenkemper,GER,21.11.96,Berlin,07.08.2018
968,10.98,±0.0,Gina Lückenkemper,GER,21.11.96,Berlin,07.08.2018
968,10.98,+1.6,Twanisha Terry,USA,24.01.99,Austin,08.06.2019
968,10.98,+0.7,Marie-Josée Ta Lou,CIV,18.11.88,London,21.07.2019
968,10.98,-0.2,Elaine Thompson-Herah,JAM,28.06.92,Paris,24.08.2019
968,10.98,+1.4,Shaunae Miller-Uibo,BAH,15.04.94,Clermont,24.07.2020
968,10.98,+0.8,Natasha Morrison,JAM,17.11.92,TGABAH,24.04.2021
968,10.98,+0.1,Kemba Nelson,JAM,23.02.00,College Station,29.05.2021
968,10.98,±0.0,Tamara Clark,USA,09.01.99,Jacksonville,29.05.2021
968,10.98,+1.0,Briana Williams,JAM,21.03.02,Jacksonville,31.05.2021
968,10.98,-0.1,Blessing Okagbare,NGR,09.10.88,Samorín,02.06.2021
968,10.98,+0.3,Teahna Daniels,USA,25.03.97,Tokyo,31.07.2021
968,10.98,+0.9,Shania Collins,USA,14.11.96,Gainesville,16.04.2022
968,10.98,+1.7,Julien Alfred,LCA,10.06.01,Walnut,16.04.2022
968,10.98,+2.0,Morolake Akinosun,USA,17.05.94,San Juan Capistrano,07.05.2022
968,10.98,+0.7,Dina Asher-Smith,GBR,04.12.95,Eugene,28.05.2022
968,10.98,+0.7,Twanisha Terry,USA,24.01.99,Eugene,28.05.2022
968,10.98,+1.5,Kemba Nelson,JAM,23.02.00,Kingston,23.06.2022
968,10.98,+1.1,Briana Williams,JAM,21.03.02,Kingston,23.06.2022
968,10.98,+0.5,Shericka Jackson,JAM,16.07.94,Kingston,24.06.2022
968,10.98,+0.5,Kemba Nelson,JAM,23.02.00,Kingston,24.06.2022
968,10.98,-0.2,Anthonique Strachan,BAH,22.08.93,Eugene,17.07.2022
968,10.98,+0.1,Shericka Jackson,JAM,16.07.94,Nassau,20.08.2022
968,10.98,+0.9,Dina Asher-Smith,GBR,04.12.95,Ad-Dawhah,05.05.2023
968,10.98,+2.0,Shashalee Forbes,JAM,10.05.96,Devonshire,21.05.2023
968,10.98,+0.7,Ezinne Abba,USA,01.11.00,Sacramento,27.05.2023
968,10.98,+0.9,Shericka Jackson,JAM,16.07.94,Oslo,15.06.2023
968,10.98,+0.9,Daryll Neita,GBR,29.08.96,Oslo,15.06.2023
968,10.98,+0.9,Dina Asher-Smith,GBR,04.12.95,Oslo,15.06.2023
1069,10.99,+2.0,Marita Koch,GDR,18.02.57,Dresden,24.05.1980
1069,10.99,±0.0,Evelyn Ashford,USA,15.04.57,Westwood,10.05.1981
1069,10.99A,±0.0,Evelyn Ashford,USA,15.04.57,Colorado Springs,22.07.1981
1069,10.99,+1.9,Bärbel Wöckel,GDR,21.03.55,Jena,29.05.1982
1069,10.99,+1.1,Marita Koch,GDR,18.02.57,Karl-Marx-Stadt,16.06.1983
1069,10.99,-0.6,Evelyn Ashford,USA,15.04.57,Helsinki,08.08.1983
1069,10.99,+0.1,Marlies Göhr,GDR,21.03.58,Berlin,15.07.1984
1069,10.99,-0.1,Florence Griffith-Joyner,USA,21.12.59,Berlin,17.08.1984
1069,10.99,+1.6,Marlies Göhr,GDR,21.03.58,Neubrandenburg,07.06.1985
1069,10.99,-0.3,Silke Möller,GER,20.06.64,Leipzig,09.08.1985
1069,10.99,+2.0,Silke Möller,GER,20.06.64,Berlin,22.09.1985
1069,10.99,+1.3,Valerie Brisco,USA,06.07.60,Westwood,17.05.1986
1069,10.99,+1.0,Heike Drechsler,GER,16.12.64,Potsdam,05.06.1987
1069,10.99,-0.5,Merlene Ottey,JAM,10.05.60,Paris,16.07.1987
1069,10.99,+1.8,Silke Möller,GER,20.06.64,Budapest,15.09.1987
1069,10.99,-1.0,Merlene Ottey,JAM,10.05.60,Monaco,17.09.1987
1069,10.99,+1.1,Florence Griffith-Joyner,USA,21.12.59,Santa Monica,12.06.1988
1069,10.99,+1.3,Sheila Echols,USA,02.10.64,Indianapolis,17.07.1988
1069,10.99,+1.0,Heike Drechsler,GER,16.12.64,Potsdam,08.09.1988
1069,10.99,±0.0,Gwen Torrence,USA,12.06.65,Seoul,24.09.1988
1069,10.99,+1.6,Marlies Göhr,GDR,21.03.58,Seoul,24.09.1988
1069,10.99,+0.5,Evelyn Ashford,USA,15.04.57,Seoul,25.09.1988
1069,10.99,+0.1,Dawn Sowell,USA,27.03.66,Lausanne,27.06.1989
1069,10.99,+0.4,Merlene Ottey,JAM,10.05.60,Nice,10.07.1989
1069,10.99,+1.4,Katrin Krabbe,GER,22.11.69,Berlin,17.08.1990
1069,10.99,+0.4,Merlene Ottey,JAM,10.05.60,Padova,16.09.1990
1069,10.99,Merlene,Ottey,JAM,10.05.60,Kingston,28.06.1991
1069,10.99,-0.1,Gwen Torrence,USA,12.06.65,Tokyo,26.08.1991
1069,10.99,-3.0,Katrin Krabbe,GER,22.11.69,Tokyo,27.08.1991
1069,10.99,+0.4,Zhanna Block,UKR,06.07.72,Linz,04.07.1994
1069,10.99,-0.2,Gwen Torrence,USA,12.06.65,Atlanta,14.06.1996
1069,10.99,±0.0,D'Andre Hill,USA,19.04.73,Atlanta,14.06.1996
1069,10.99,+0.6,Gail Devers,USA,19.11.66,Atlanta,14.06.1996
1069,10.99,+0.2,Gwen Torrence,USA,12.06.65,Köln,16.08.1996
1069,10.99,+0.8,Gail Devers,USA,19.11.66,Indianapolis,12.06.1997
1069,10.99,+0.7,Beverly McDonald,JAM,15.02.70,Ad-Dawhah,07.05.1998
1069,10.99,+1.0,Ekateríni Thánou,GRE,01.02.75,Réthymno,30.05.1998
1069,10.99,+0.7,Christine Arron,FRA,13.09.73,Saint-Denis,04.06.1998
1069,10.99,+0.8,Christine Arron,FRA,13.09.73,Genève,20.06.1998
1069,10.99,-0.8,Christine Arron,FRA,13.09.73,Villeneuve d'Ascq,11.07.1998
1069,10.99,+0.4,Christine Arron,FRA,13.09.73,Nice,16.07.1998
1069,10.99,+0.3,Merlene Ottey,JAM,10.05.60,Hechtel,07.08.1999
1069,10.99,+1.0,Christine Arron,FRA,13.09.73,Roma,30.06.2000
1069,10.99,+1.3,Gail Devers,USA,19.11.66,Sacramento,14.07.2000
1069,10.99,+1.2,Mary Onyali,NGR,03.02.68,La Chaux-de-Fonds,13.08.2000
1069,10.99,-1.2,Merlene Ottey,JAM,10.05.60,Thessaloníki,30.08.2000
1069,10.99,+1.0,Ekateríni Thánou,GRE,01.02.75,Sydney,22.09.2000
1069,10.99,+0.5,Chandra Sturrup,BAH,12.09.71,Saint-Denis,06.07.2001
1069,10.99,-1.0,Chandra Sturrup,BAH,12.09.71,Zürich,17.08.2001
1069,10.99,+0.1,Zhanna Block,UKR,06.07.72,Bruxelles,24.08.2001
1069,10.99,+1.4,Tayna Lawrence,JAM,17.09.75,Paris,14.09.2002
1069,10.99,+1.3,Chryste Gaines,USA,14.09.70,London,08.08.2003
1069,10.99,+0.9,Zhanna Block,UKR,06.07.72,Saint-Denis,24.08.2003
1069,10.99,+0.3,Yuliya Nesterenko,BLR,15.06.79,Athínai,20.08.2004
1069,10.99,+0.4,Christine Arron,FRA,13.09.73,Zürich,19.08.2005
1069,10.99,+1.0,Veronica Campbell-Brown,JAM,16.05.82,Carson,21.05.2006
1069,10.99,-0.1,Veronica Campbell-Brown,JAM,16.05.82,Osaka,27.08.2007
1069,10.99,+1.3,Sherone Simpson,JAM,12.08.84,Eugene,08.06.2008
1069,10.99,+1.3,Kerron Stewart,JAM,16.04.84,Eugene,08.06.2008
1069,10.99,+0.6,Kerron Stewart,JAM,16.04.84,Kingston,27.06.2008
1069,10.99,+0.1,Kerron Stewart,JAM,16.04.84,Oslo,03.07.2009
1069,10.99,+0.4,Chandra Sturrup,BAH,12.09.71,Roma,10.07.2009
1069,10.99,+0.2,Kerron Stewart,JAM,16.04.84,Saint-Denis,17.07.2009
1069,10.99,+0.1,Veronica Campbell-Brown,JAM,16.05.82,Berlin,16.08.2009
1069,10.99,+0.8,LaShauntea Moore,USA,31.07.83,Eugene,03.07.2010
1069,10.99,-0.6,Carmelita Jeter,USA,24.11.79,Lausanne,08.07.2010
1069,10.99,+1.4,Marshevet Hooker,USA,25.09.84,Nottwil,08.08.2010
1069,10.99,+1.1,Marshevet Hooker,USA,25.09.84,London,14.08.2010
1069,10.99,-0.1,Carmelita Jeter,USA,24.11.79,Walnut,16.04.2011
1069,10.99,+1.8,Damola Osayomi,NGR,26.07.86,São Paulo,22.05.2011
1069,10.99,-1.4,Shelly-Ann Fraser-Pryce,JAM,27.12.86,Daegu,29.08.2011
1069,10.99,+1.4,Blessing Okagbare,NGR,09.10.88,London,14.07.2012
1069,10.99,±0.0,Tianna Bartoletta,USA,30.08.85,Monaco,20.07.2012
1069,10.99,-0.1,Veronica Campbell-Brown,JAM,16.05.82,Lausanne,23.08.2012
1069,10.99,+0.1,Kelly-Ann Baptiste,TTO,14.10.86,London,27.07.2013
1069,10.99,-0.3,Carrie Russel,JAM,18.10.90,Bruxelles,06.09.2013
1069,10.99,-1.2,Veronica Campbell-Brown,JAM,16.05.82,Székesfehérvár,07.07.2015
1069,10.99,+0.9,Ángela Tenorio,ECU,27.01.96,Toronto,22.07.2015
1069,10.99,+0.1,Dina Asher-Smith,GBR,04.12.95,London,25.07.2015
1069,10.99,-0.3,Dafne Schippers,NED,15.06.92,London,25.07.2015
1069,10.99,+1.7,Hannah Cunliffe,USA,09.01.96,Norwalk,16.04.2016
1069,10.99,+2.0,Murielle Ahouré-Demps,CIV,23.08.87,Durban,23.06.2016
1069,10.99,+2.0,Morolake Akinosun,USA,17.05.94,Eugene,02.07.2016
1069,10.99,-0.7,Michelle-Lee Ahye,TTO,10.04.92,London,23.07.2016
1069,10.99,+0.5,Dafne Schippers,NED,15.06.92,Roma,08.06.2017
1069,10.99,+1.4,Barbara Pierre,USA,28.04.87,Sacramento,22.06.2017
1069,10.99,+0.7,Elaine Thompson-Herah,JAM,28.06.92,Kingston,23.06.2017
1069,10.99,-1.4,Blessing Okagbare,NGR,09.10.88,London,09.07.2017
1069,10.99,+0.2,Murielle Ahouré-Demps,CIV,23.08.87,London,06.08.2017
1069,10.99,+1.7,Twanisha Terry,USA,24.01.99,Torrance,21.04.2018
1069,10.99,+1.5,Shania Collins,USA,14.11.96,Knoxville,13.05.2018
1069,10.99,+1.8,Dezerea Bryant,USA,27.04.93,Des Moines,21.06.2018
1069,10.99,+1.2,Wei Yongli,CHN,11.10.91,La Chaux-de-Fonds,01.07.2018
1069,10.99,+1.3,Elaine Thompson-Herah,JAM,28.06.92,Lausanne,05.07.2018
1069,10.99,±0.0,Dafne Schippers,NED,15.06.92,Berlin,07.08.2018
1069,10.99,+0.7,Sha'Carri Richardson,USA,25.03.00,Jacksonville,24.05.2019
1069,10.99,+1.4,Teahna Daniels,USA,25.03.97,Sacramento,24.05.2019
1069,10.99,+0.6,Sha'Carri Richardson,USA,25.03.00,Austin,06.06.2019
1069,10.99,+0.6,Aleia Hobbs,USA,24.02.96,Baton Rouge,03.04.2021
1069,10.99,+0.8,Twanisha Terry,USA,24.01.99,College Station,27.05.2021
1069,10.99,±0.0,Blessing Okagbare,NGR,09.10.88,Lagos,17.06.2021
1069,10.99,+1.1,Kayla White,USA,24.09.96,Eugene,18.06.2021
1069,10.99,-1.0,Javianne Oliver,USA,26.12.94,Eugene,19.06.2021
1069,10.99,-0.6,Mujinga Kambundji,SUI,17.06.92,Tokyo,31.07.2021
1069,10.99,+0.5,Mujinga Kambundji,SUI,17.06.92,Bellinzona,14.09.2021
1069,10.99,+0.5,Anthonique Strachan,BAH,22.08.93,Kingston,26.03.2022
1069,10.99,+0.2,Brittany Brown,USA,18.04.95,Waco,02.04.2022
1069,10.99,+1.3,Shania Collins,USA,14.11.96,Jacksonville,30.04.2022
1069,10.99,+1.0,Rosemary Chukwuma,NGR,05.12.01,Eugene,09.06.2022
1069,10.99,+1.3,Teahna Daniels,USA,27.03.97,New York City,12.06.2022
1069,10.99,+0.5,Daryll Neita,GBR,29.08.96,Paris,18.06.2022
1069,10.99,+1.5,Shericka Jackson,JAM,16.07.94,Kingston,23.06.2022
1069,10.99,+1.5,Marybeth Sant-Price,USA,06.06.95,Eugene,23.06.2022
1069,10.99,+0.5,Briana Williams,JAM,21.03.02,Kingston,24.06.2022
1069,10.99,+1.8,Kayla White,USA,24.09.96,Eugene,24.06.2022
1069,10.99,+0.8,Gina Lückenkemper,GER,21.11.96,Berlin,25.06.2022
1069,10.99,+1.4,Grace Nwokocha,NGR,07.04.01,Birmingham,02.08.2022
1069,10.99,+0.6,Elaine Thompson-Herah,JAM,28.06.92,Birmingham,02.08.2022
1069,10.99,+1.3,Mujinga Kambundji,SUI,17.06.92,Székesfehérvár,08.08.2022
1069,10.99,+0.1,Gina Lückenkemper,GER,21.11.96,München,16.08.2022
1069,10.99,+0.1,Mujinga Kambundji,SUI,17.06.92,München,16.08.2022
1069,10.99,+1.1,Caisja Chandler,USA,18.06.00,Los Angeles,08.04.2023
1069,10.99,+1.6,Kiara Grant,JAM,08.10.00,Gainesville,15.04.2023
1069,10.99,+0.2,Aleia Hobbs,USA,24.02.96,Atlanta,06.05.2023
1069,10.99,+1.6,Anthonique Strachan,BAH,22.08.93,Kingston,03.06.2023
1069,10.99,-0.1,Julien Alfred,LCA,10.06.01,Austin,08.06.2023
1195,11.00,-0.7,Evelyn Ashford,USA,15.04.57,Zürich,15.08.1979
1195,11.00A,±0.0,Marlies Göhr,GDR,21.03.58,Ciudad de México,08.09.1979
1195,11.00A,±0.0,Marlies Göhr,GDR,21.03.58,Ciudad de México,09.09.1979
1195,11.00,+0.8,Marlies Göhr,GDR,21.03.58,Jena,17.05.1980
1195,11.00,-1.1,Evelyn Ashford,USA,15.04.57,Zürich,19.08.1981
1195,11.00,+1.9,Bärbel Wöckel,GDR,21.03.55,Karl-Marx-Stadt,09.07.1982
1195,11.00,-0.3,Diane Williams,USA,14.12.60,Indianapolis,17.06.1983
1195,11.00,+0.5,Florence Griffith-Joyner,USA,21.12.59,Roma,07.09.1985
1195,11.00,-0.5,Heike Drechsler,GER,16.12.64,Roma,30.08.1987
1195,11.00,-0.9,Merlene Ottey,JAM,10.05.60,Saint-Denis,07.06.1988
1195,11.00,+1.3,Gwen Torrence,USA,12.06.65,Indianapolis,17.07.1988
1195,11.00,+1.2,Sheila Echols,USA,02.10.64,Indianapolis,17.07.1988
1195,11.00,+0.5,Anelia Nuneva,BUL,30.06.62,Seoul,25.09.1988
1195,11.00,+0.3,Gwen Torrence,USA,12.06.65,New York City,20.07.1991
1195,11.00,+1.1,Merlene Ottey,JAM,10.05.60,Kingston,02.07.1993
1195,11.00,+1.4,Irina Privalova,RUS,12.11.68,Villeneuve d'Ascq,02.07.1993
1195,11.00,-0.9,Gail Devers,USA,19.11.66,Zürich,04.08.1993
1195,11.00,+0.5,Zhanna Block,UKR,06.07.72,Kyiv,28.05.1994
1195,11.00,±0.0,Irina Privalova,RUS,12.11.68,Villeneuve d'Ascq,08.07.1994
1195,11.00,+1.6,Merlene Ottey,JAM,10.05.60,Hengelo,05.06.1995
1195,11.00,+0.8,Merlene Ottey,JAM,10.05.60,Paris,03.07.1995
1195,11.00,-0.2,Merlene Ottey,JAM,10.05.60,Linz,22.08.1995
1195,11.00,+1.5,Gwen Torrence,USA,12.06.65,Pune,13.09.1995
1195,11.00,+0.3,Merlene Ottey,JAM,10.05.60,Roma,05.06.1996
1195,11.00,±0.0,Inger Miller,USA,12.06.72,Atlanta,14.06.1996
1195,11.00,+0.9,D'Andre Hill,USA,19.04.73,Atlanta,14.06.1996
1195,11.00,-0.1,Gail Devers,USA,19.11.66,Atlanta,27.07.1996
1195,11.00,-0.7,Chandra Sturrup,BAH,12.09.71,Atlanta,27.07.1996
1195,11.00,-0.8,Gail Devers,USA,19.11.66,Zürich,14.08.1996
1195,11.00,-0.5,Gwen Torrence,USA,12.06.65,Bruxelles,23.08.1996
1195,11.00,+1.3,Mary Onyali,NGR,03.02.68,Milano,07.09.1996
1195,11.00,+0.4,Merlene Ottey,JAM,10.05.60,Athínai,02.08.1997
1195,11.00,+0.6,Chryste Gaines,USA,14.09.70,Roma,14.07.1998
1195,11.00,+1.3,Zhanna Block,UKR,06.07.72,Budapest,19.08.1998
1195,11.00,-0.5,Christine Arron,FRA,13.09.73,Sevilla,21.08.1999
1195,11.00,-0.3,Chandra Sturrup,BAH,12.09.71,Sevilla,21.08.1999
1195,11.00,+0.9,Ekateríni Thánou,GRE,01.02.75,Athínai,28.06.2000
1195,11.00,+1.3,Merlene Ottey,JAM,10.05.60,Ljubljana,14.08.2000
1195,11.00,+1.8,Tayna Lawrence,JAM,17.09.75,Eugene,26.05.2002
1195,11.00,+0.3,Chryste Gaines,USA,14.09.70,Monaco,19.07.2002
1195,11.00,+1.5,Veronica Campbell-Brown,JAM,16.05.82,Manchester,27.07.2002
1195,11.00,-0.1,Ivet Lalova-Collio,BUL,18.05.84,Athínai,21.08.2004
1195,11.00,+0.4,Veronica Campbell-Brown,JAM,16.05.82,Helsinki,08.08.2005
1195,11.00,-1.2,Sherone Simpson,JAM,12.08.84,London,28.07.2006
1195,11.00,±0.0,Torri Edwards,USA,31.01.77,Lausanne,10.07.2007
1195,11.00,+1.8,Muna Lee,USA,30.10.81,Eugene,27.06.2008
1195,11.00,+1.8,Allyson Felix,USA,18.11.85,Eugene,28.06.2008
1195,11.00,-0.7,Shelly-Ann Fraser-Pryce,JAM,27.12.86,Beijing,17.08.2008
1195,11.00,+0.1,Kerron Stewart,JAM,16.04.84,Berlin,14.06.2009
1195,11.00,-0.1,Veronica Campbell-Brown,JAM,16.05.82,Berlin,17.08.2009
1195,11.00,-0.3,Carmelita Jeter,USA,24.11.79,Daegu,19.05.2010
1195,11.00,+0.3,Kelly-Ann Baptiste,TTO,14.10.86,Gateshead,10.07.2010
1195,11.00,+0.3,Blessing Okagbare,NGR,09.10.88,London,14.08.2010
1195,11.00,+2.0,Sherone Simpson,JAM,12.08.84,Eugene,04.06.2011
1195,11.00,-1.0,Carmelita Jeter,USA,24.11.79,London,06.08.2011
1195,11.00,-0.5,Carmelita Jeter,USA,24.11.79,Zagreb,13.09.2011
1195,11.00,+0.7,Shelly-Ann Fraser-Pryce,JAM,27.12.86,Ad-Dawhah,11.05.2012
1195,11.00,±0.0,Murielle Ahouré-Demps,CIV,23.08.87,Roma,31.05.2012
1195,11.00,+1.5,Shelly-Ann Fraser-Pryce,JAM,27.12.86,London,03.08.2012
1195,11.00,+1.2,Kelly-Ann Baptiste,TTO,14.10.86,London,04.08.2012
1195,11.00,+1.5,Murielle Ahouré-Demps,CIV,23.08.87,London,04.08.2012
1195,11.00,+1.8,English Gardner,USA,22.04.92,Walnut,20.04.2013
1195,11.00,+0.1,Blessing Okagbare,NGR,09.10.88,Shanghai,18.05.2013
1195,11.00,+0.9,Octavious Freeman,USA,20.04.92,Eugene,07.06.2013
1195,11.00,+1.7,Lauryn Williams,USA,11.09.83,Des Moines,21.06.2013
1195,11.00,+1.8,Aurieyall Scott,USA,18.05.92,Des Moines,21.06.2013
1195,11.00,+1.8,Muna Lee,USA,30.10.81,Des Moines,21.06.2013
1195,11.00,-0.4,English Gardner,USA,22.04.92,Moskva,12.08.2013
1195,11.00,-0.1,Barbara Pierre,USA,28.04.87,Zagreb,03.09.2013
1195,11.00,+1.5,Samantha Henry-Robinson,JAM,25.09.88,Clermont,26.04.2014
1195,11.00,-1.4,Blessing Okagbare,NGR,09.10.88,Marrakesh,11.08.2014
1195,11.00,+0.8,Kelly-Ann Baptiste,TTO,14.10.86,Clermont,16.05.2015
1195,11.00,+0.4,English Gardner,USA,22.04.92,New York City,13.06.2015
1195,11.00,+1.8,Candyce McGrone,USA,24.03.89,Eugene,25.06.2015
1195,11.00,+1.5,Dezerea Bryant,USA,27.04.93,Eugene,26.06.2015
1195,11.00,-0.3,Blessing Okagbare,NGR,09.10.88,London,25.07.2015
1195,11.00,+0.4,Simone Facey,JAM,07.05.85,Gainesville,22.04.2016
1195,11.00,±0.0,Tori Bowie,USA,27.08.90,Clermont,30.04.2016
1195,11.00,+1.0,Michelle-Lee Ahye,TTO,10.04.92,Port of Spain,25.06.2016
1195,11.00,+1.2,Tatjana Pinto,GER,02.07.92,Mannheim,29.07.2016
1195,11.00,±0.0,Michelle-Lee Ahye,TTO,10.04.92,Rio de Janeiro,12.08.2016
1195,11.00,+0.3,Tianna Bartoletta,USA,30.08.85,Rio de Janeiro,13.08.2016
1195,11.00,+0.7,Deajah Stevens,USA,19.05.95,Torrance,15.04.2017
1195,11.00,±0.0,Marie-Josée Ta Lou,CIV,18.11.88,London,05.08.2017
1195,11.00,+1.2,Shania Collins,USA,14.11.96,Tampa,25.05.2018
1195,11.00,+1.5,Jenna Prandini,USA,20.11.92,Des Moines,22.06.2018
1195,11.00,+1.3,Jenna Prandini,USA,20.11.92,Lausanne,05.07.2018
1195,11.00,+1.6,Teahna Daniels,USA,27.03.97,Austin,08.06.2019
1195,11.00,+1.1,Shelly-Ann Fraser-Pryce,JAM,27.12.86,Padova,16.07.2019
1195,11.00,-0.2,Mujinga Kambundji,SUI,17.06.92,Basel,23.08.2019
1195,11.00,+0.8,Elaine Thompson-Herah,JAM,28.06.92,Ad-Dawhah,29.09.2019
1195,11.00,-2.2,Shelly-Ann Fraser-Pryce,JAM,27.12.86,Kingston,11.07.2020
1195,11.00,+0.4,Sha'Carri Richardson,USA,25.03.00,Miramar,10.04.2021
1195,11.00,+0.8,Gabrielle Thomas,USA,07.12.96,Eugene,18.06.2021
1195,11.00,+0.5,Briana Williams,JAM,21.03.02,Kingston,24.06.2021
1195,11.00,+1.3,Grace Nwokocha,NGR,07.04.01,Tokyo,30.07.2021
1195,11.00,-0.2,Michelle-Lee Ahye,TTO,10.04.92,Tokyo,31.07.2021
1195,11.00,+0.3,Daryll Neita,GBR,29.08.96,Tokyo,31.07.2021
1195,11.00,+0.9,Natasha Morrison,JAM,17.11.92,Budapest,24.08.2021
1195,11.00,+0.5,Favour Ofili,NGR,31.12.02,Baton Rouge,09.04.2022
1195,11.00,-0.1,Melissa Jefferson,USA,21.02.01,Gainesville,16.04.2022
1195,11.00,+1.6,Gabrielle Thomas,USA,07.12.96,Walnut,16.04.2022
1195,11.00,-1.8,Shericka Jackson,JAM,16.07.94,Kingston,07.05.2022
1195,11.00,+0.5,Julien Alfred,LCA,10.06.01,Fayetteville,26.05.2022
1195,11.00,+0.8,Morolake Akinosun,USA,17.05.94,Nashville,05.06.2022
1195,11.00,+1.3,Cambrea Sturgis,USA,27.03.99,New York City,12.06.2022
1195,11.00,+0.5,Jenna Prandini,USA,20.11.92,Eugene,24.06.2022
1195,11.00,+0.5,Marie-Josée Ta Lou,CIV,18.11.88,Chorzów,06.08.2022
1195,11.00,+0.1,Daryll Neita,GBR,29.08.96,München,16.08.2022
1195,11.00,-0.1,Daryll Neita,GBR,29.08.96,Berlin,04.09.2022
1195,11.00,+0.1,Daryll Neita,GBR,29.08.96,Bellinzona,12.09.2022
1195,11.00,+0.2,McKenzie Long,USA,11.07.00,Austin,01.04.2023
1195,11.00,+0.4,Gina Lückenkemper,GER,21.11.96,Atlanta,06.05.2023
1308,11.01,+0.6,Annegret Richter,FRG,13.10.50,Montréal,25.07.1976
1308,11.01,+1.0,Marita Koch,GDR,18.02.57,Dresden,01.07.1982
1308,11.01,-0.6,Marlies Göhr,GDR,21.03.58,Athínai,07.09.1982
1308,11.01,±0.0,Merlene Ottey,JAM,10.05.60,Walnut,25.07.1984
1308,11.01,+2.0,Marlies Göhr,GDR,21.03.58,Dresden,02.08.1985
1308,11.01,-1.4,Valerie Brisco,USA,06.07.60,Zürich,21.08.1985
1308,11.01,+0.7,Marlies Göhr,GDR,21.03.58,Berlin,20.08.1986
1308,11.01,+1.9,Marlies Göhr,GDR,21.03.58,Rieti,07.09.1986
1308,11.01A,+1.8,Alice Brown,USA,20.09.60,San José,25.06.1987
1308,11.01A,+0.7,Alice Brown,USA,20.09.60,San José,27.06.1987
1308,11.01,+0.7,Anelia Nuneva,BUL,30.06.62,Roma,30.08.1987
1308,11.01,+0.8,Pam Marshall,USA,16.08.60,Lausanne,15.09.1987
1308,11.01,+1.9,Sheila Echols,USA,02.10.64,Tampa,17.06.1988
1308,11.01,+0.5,Anelia Nuneva,BUL,30.06.62,Stara Zagora,20.08.1988
1308,11.01,-0.4,Anelia Nuneva,BUL,30.06.62,Stara Zagora,28.08.1988
1308,11.01,-0.4,Merlene Ottey,JAM,10.05.60,Berlin,04.07.1990
1308,11.01,+0.2,Irina Privalova,RUS,12.11.68,Helsinki,27.06.1991
1308,11.01,±0.0,Merlene Ottey,JAM,10.05.60,Zürich,19.08.1992
1308,11.01,±0.0,Irina Privalova,RUS,12.11.68,Zürich,19.08.1992
1308,11.01,-0.5,Merlene Ottey,JAM,10.05.60,Berlin,27.08.1993
1308,11.01,+0.9,Juliet Cuthbert,JAM,09.04.64,Lausanne,06.07.1994
1308,11.01,+0.9,Zhanna Block,UKR,06.07.72,Helsinki,07.08.1994
1308,11.01,+2.0,Zhanna Block,UKR,06.07.72,Luzern,27.06.1995
1308,11.01A,+1.2,Irina Privalova,RUS,12.11.68,Johannesburg,23.09.1995
1308,11.01,+0.1,Zhanna Block,UKR,06.07.72,Athínai,02.08.1997
1308,11.01,-0.9,Marion Jones,USA,12.10.75,Melbourne,25.02.1998
1308,11.01,+1.4,Li Xuemei,CHN,05.01.77,Chengdu,18.04.1998
1308,11.01,+0.5,Chryste Gaines,USA,14.09.70,New Orleans,19.06.1998
